dataset,round,train_accuracy,test_accuracy,train_loss,test_loss
fedprox_synthetic_1_1,36,0.487812,0.494465,72.49315,72.757556
fedprox_synthetic_1_1,37,0.585417,0.605166,29.082682,29.144211
fedprox_synthetic_1_1,38,0.582812,0.582103,28.124126,29.020571
fedprox_synthetic_1_1,39,0.541042,0.552583,47.28785,50.336174
fedprox_synthetic_1_1,40,0.555104,0.577491,41.240209,44.094196
fedprox_synthetic_1_1,41,0.546771,0.535978,36.450618,41.108146
fedprox_synthetic_1_1,42,0.545417,0.532288,33.958615,38.231711
fedprox_synthetic_1_1,43,0.533125,0.545203,32.386974,36.319699
fedprox_synthetic_1_1,44,0.534167,0.534133,32.204821,35.892097
fedprox_synthetic_1_1,45,0.599896,0.573801,22.686403,27.310348
fedprox_synthetic_1_1,46,0.595313,0.571033,22.754097,27.452514
fedprox_synthetic_1_1,47,0.579583,0.570111,29.057497,34.297938
fedprox_synthetic_1_1,48,0.605625,0.578413,27.805088,33.368048
fedprox_synthetic_1_1,49,0.591354,0.574723,35.450288,41.036539
fedprox_synthetic_1_1,50,0.598958,0.572878,34.123928,39.377267
fedprox_synthetic_1_1,51,0.601458,0.574723,32.125555,36.747498
fedprox_synthetic_1_1,52,0.594375,0.564576,34.298733,39.229349
fedprox_synthetic_1_1,53,0.598542,0.572878,32.017977,36.770931
fedprox_synthetic_1_1,54,0.600625,0.608856,22.815182,24.054452
fedprox_synthetic_1_1,55,0.604688,0.609779,22.043172,23.61528
fedprox_synthetic_1_1,56,0.566146,0.564576,30.015895,31.494182
fedprox_synthetic_1_1,57,0.490104,0.498155,38.050813,38.450509
fedprox_synthetic_1_1,58,0.514479,0.51845,34.591476,35.506824
fedprox_synthetic_1_1,59,0.513958,0.52583,37.580003,38.392933
fedprox_synthetic_1_1,60,0.515729,0.527675,37.477762,38.237453
fedprox_synthetic_1_1,61,0.513958,0.524908,36.213879,37.108975
fedprox_synthetic_1_1,62,0.515625,0.528598,35.701869,36.658803
fedprox_synthetic_1_1,63,0.586771,0.573801,20.610761,23.671652
fedprox_synthetic_1_1,64,0.580833,0.569188,21.209812,24.472947
fedprox_synthetic_1_1,65,0.601458,0.579336,18.95287,22.230147
fedprox_synthetic_1_1,66,0.597083,0.576568,19.063988,22.293209
fedprox_synthetic_1_1,67,0.586562,0.552583,23.61136,27.479768
fedprox_synthetic_1_1,68,0.592187,0.582103,17.686693,20.433621
fedprox_synthetic_1_1,69,0.595729,0.593173,17.51583,20.371958
fedprox_synthetic_1_1,70,0.597396,0.593173,15.96071,18.799479
fedprox_synthetic_1_1,71,0.591042,0.568266,20.996328,23.786768
fedprox_synthetic_1_1,72,0.590521,0.570111,20.852079,23.574203
fedprox_synthetic_1_1,73,0.600625,0.589483,19.412498,22.442044
fedprox_synthetic_1_1,74,0.603854,0.584871,19.321989,22.362108
fedprox_synthetic_1_1,75,0.600417,0.593173,17.747976,20.499971
fedprox_synthetic_1_1,76,0.589479,0.586716,15.970535,18.386465
fedprox_synthetic_1_1,77,0.611042,0.599631,18.60293,20.469057
fedprox_synthetic_1_1,78,0.611042,0.600554,27.557866,29.374752
fedprox_synthetic_1_1,79,0.604479,0.602399,26.594397,28.129275
fedprox_synthetic_1_1,80,0.603542,0.593173,28.04529,29.823356
fedprox_synthetic_1_1,81,0.608021,0.604244,27.746056,29.432474
fedprox_synthetic_1_1,82,0.602604,0.594096,26.649928,28.233767
fedprox_synthetic_1_1,83,0.595104,0.561808,34.023309,36.85698
fedprox_synthetic_1_1,84,0.594167,0.562731,37.691816,40.695981
fedprox_synthetic_1_1,85,0.600313,0.587638,25.018556,26.73784
fedprox_synthetic_1_1,86,0.605208,0.590406,25.319001,27.085563
fedprox_synthetic_1_1,87,0.596146,0.595018,21.839247,23.643965
fedprox_synthetic_1_1,88,0.598646,0.596863,22.012753,23.890993
fedprox_synthetic_1_1,89,0.6075,0.608856,21.528578,23.407165
fedprox_synthetic_1_1,90,0.598854,0.607011,25.629993,26.497788
fedprox_synthetic_1_1,91,0.589063,0.595941,35.316868,35.740084
fedprox_synthetic_1_1,92,0.591354,0.607934,33.926896,34.250192
fedprox_synthetic_1_1,93,0.592604,0.606089,27.658832,28.949924
fedprox_synthetic_1_1,94,0.516563,0.54059,45.929744,45.375036
fedprox_synthetic_1_1,95,0.53125,0.555351,54.013807,52.97903
fedprox_synthetic_1_1,96,0.534896,0.557196,56.007377,54.758769
fedprox_synthetic_1_1,97,0.550625,0.553506,21.853689,22.846441
fedprox_synthetic_1_1,98,0.540312,0.559041,30.194559,30.357535
fedprox_synthetic_1_1,99,0.542396,0.562731,35.037657,35.040968
fedprox_synthetic_1_1,100,0.590417,0.581181,23.289722,25.81738
fedprox_synthetic_1_1,101,0.546979,0.546125,36.579608,40.298403
fedprox_synthetic_1_1,102,0.531875,0.52952,37.945015,41.647726
fedprox_synthetic_1_1,103,0.551875,0.528598,41.170595,46.436324
fedprox_synthetic_1_1,104,0.552813,0.527675,40.294112,45.544291
fedprox_synthetic_1_1,105,0.556771,0.530443,36.369024,40.724144
fedprox_synthetic_1_1,106,0.560521,0.534133,37.441163,41.478926
fedprox_synthetic_1_1,107,0.595833,0.571033,19.999712,21.305425
fedprox_synthetic_1_1,108,0.602812,0.570111,19.690644,21.109697
fedprox_synthetic_1_1,109,0.596667,0.561808,20.839786,22.620847
fedprox_synthetic_1_1,110,0.592708,0.562731,20.930858,22.733952
fedprox_synthetic_1_1,111,0.589479,0.564576,22.343729,24.23028
fedprox_synthetic_1_1,112,0.590833,0.564576,23.429448,25.393526
fedprox_synthetic_1_1,113,0.591875,0.570111,24.475514,26.54999
fedprox_synthetic_1_1,114,0.595104,0.574723,25.823474,28.021094
fedprox_synthetic_1_1,115,0.597292,0.577491,26.372336,28.66045
fedprox_synthetic_1_1,116,0.613229,0.588561,15.199252,16.960721
fedprox_synthetic_1_1,117,0.600313,0.595941,24.770567,25.981058
fedprox_synthetic_1_1,118,0.603958,0.583026,23.826519,25.579983
fedprox_synthetic_1_1,119,0.605833,0.590406,30.628363,33.317236
fedprox_synthetic_1_1,120,0.597187,0.592251,40.043541,43.962872
fedprox_synthetic_1_1,121,0.593437,0.583948,54.168594,58.669454
fedprox_synthetic_1_1,122,0.591667,0.593173,59.544826,62.987611
fedprox_synthetic_1_1,123,0.602292,0.592251,58.344229,61.741126
fedprox_synthetic_1_1,124,0.605938,0.590406,57.80558,61.111283
fedprox_synthetic_1_1,125,0.538854,0.559963,64.59147,67.155201
fedprox_synthetic_1_1,126,0.544792,0.560886,62.653599,65.562561
fedprox_synthetic_1_1,127,0.544896,0.561808,63.089608,65.915791
fedprox_synthetic_1_1,128,0.544792,0.561808,63.975067,66.626909
fedprox_synthetic_1_1,129,0.545729,0.563653,64.421006,66.993871
fedprox_synthetic_1_1,130,0.546875,0.563653,63.890214,66.616546
fedprox_synthetic_1_1,131,0.547604,0.564576,64.293613,66.920723
fedprox_synthetic_1_1,132,0.548125,0.561808,64.599281,67.234575
fedprox_synthetic_1_1,133,0.548229,0.562731,65.113238,67.688488
fedprox_synthetic_1_1,134,0.548333,0.564576,65.360464,67.89547
fedprox_synthetic_1_1,135,0.583854,0.563653,28.041786,33.994746
fedprox_synthetic_1_1,136,0.5925,0.571956,28.95783,35.260225
fedprox_synthetic_1_1,137,0.585729,0.561808,28.081878,33.283833
fedprox_synthetic_1_1,138,0.540833,0.534133,35.272138,38.47296
fedprox_synthetic_1_1,139,0.548229,0.550738,32.669533,35.927227
fedprox_synthetic_1_1,140,0.530625,0.528598,31.541447,34.726689
fedprox_synthetic_1_1,141,0.566771,0.571033,28.517479,31.837963
fedprox_synthetic_1_1,142,0.588125,0.584871,26.884124,30.298045
fedprox_synthetic_1_1,143,0.625104,0.616236,18.621018,20.568109
fedprox_synthetic_1_1,144,0.6025,0.596863,34.723323,36.383498
fedprox_synthetic_1_1,145,0.589271,0.591328,53.240454,55.243533
fedprox_synthetic_1_1,146,0.595625,0.598708,52.938463,54.929119
fedprox_synthetic_1_1,147,0.578542,0.561808,55.796044,58.065316
fedprox_synthetic_1_1,148,0.565417,0.545203,57.98143,59.978555
fedprox_synthetic_1_1,149,0.631042,0.615314,40.693277,40.724869
fedprox_synthetic_1_1,150,0.62375,0.605166,35.974794,37.128586
fedprox_synthetic_1_1,151,0.622083,0.601476,36.356659,37.552467
fedprox_synthetic_1_1,152,0.626458,0.616236,39.965124,40.415027
fedprox_synthetic_1_1,153,0.620104,0.609779,40.506061,41.073402
fedprox_synthetic_1_1,154,0.608229,0.590406,41.137004,41.786548
fedprox_synthetic_1_1,155,0.591458,0.571033,42.532023,43.35024
fedprox_synthetic_1_1,156,0.5725,0.553506,44.831807,45.837941
fedprox_synthetic_1_1,157,0.596562,0.586716,39.524186,40.500048
fedprox_synthetic_1_1,158,0.589271,0.583948,39.106505,40.23068
fedprox_synthetic_1_1,159,0.621979,0.610701,34.817773,34.984695
fedprox_synthetic_1_1,160,0.628333,0.605166,38.224151,37.324313
fedprox_synthetic_1_1,161,0.638958,0.622694,36.923891,36.114855
fedprox_synthetic_1_1,162,0.632396,0.620849,38.011703,38.833457
fedprox_synthetic_1_1,163,0.588646,0.584871,44.341535,46.679682
fedprox_synthetic_1_1,164,0.581146,0.580258,43.709647,45.260062
fedprox_synthetic_1_1,165,0.580729,0.579336,43.298301,44.853831
fedprox_synthetic_1_1,166,0.648229,0.613469,34.695801,37.897441
fedprox_synthetic_1_1,167,0.618542,0.626384,32.809121,36.26689
fedprox_synthetic_1_1,168,0.624896,0.594096,30.278174,34.830099
fedprox_synthetic_1_1,169,0.597396,0.591328,29.403625,34.087785
fedprox_synthetic_1_1,170,0.595521,0.589483,29.500011,34.164251
fedprox_synthetic_1_1,171,0.551875,0.559963,35.146059,39.030422
fedprox_synthetic_1_1,172,0.550312,0.559963,40.421102,43.756176
fedprox_synthetic_1_1,173,0.550521,0.559041,41.436476,44.62544
fedprox_synthetic_1_1,174,0.550937,0.561808,42.370849,45.458303
fedprox_synthetic_1_1,175,0.553125,0.561808,43.87678,46.724645
fedprox_synthetic_1_1,176,0.555625,0.562731,47.232796,49.709036
fedprox_synthetic_1_1,177,0.556562,0.563653,49.344006,51.556452
fedprox_synthetic_1_1,178,0.600313,0.593173,17.780253,20.435526
fedprox_synthetic_1_1,179,0.595208,0.583948,18.210377,20.922036
fedprox_synthetic_1_1,180,0.599479,0.586716,21.902471,24.698046
fedprox_synthetic_1_1,181,0.566146,0.559041,32.995089,35.397606
fedprox_synthetic_1_1,182,0.575729,0.573801,30.916079,33.377228
fedprox_synthetic_1_1,183,0.584375,0.564576,30.022794,32.742305
fedprox_synthetic_1_1,184,0.600938,0.581181,28.037909,30.686858
fedprox_synthetic_1_1,185,0.618854,0.617159,29.934092,31.579254
fedprox_synthetic_1_1,186,0.618125,0.619004,29.930568,31.569007
fedprox_synthetic_1_1,187,0.609167,0.610701,46.098827,48.509964
fedprox_synthetic_1_1,188,0.591458,0.567343,62.653308,66.208403
fedprox_synthetic_1_1,189,0.590833,0.578413,68.036933,69.734285
fedprox_synthetic_1_1,190,0.570417,0.550738,68.236562,71.955517
fedprox_synthetic_1_1,191,0.565625,0.545203,65.043466,68.085239
fedprox_synthetic_1_1,192,0.563333,0.541513,61.886085,65.333555
fedprox_synthetic_1_1,193,0.565208,0.54428,62.025491,65.507486
fedprox_synthetic_1_1,194,0.602396,0.579336,32.564281,35.732256
fedprox_synthetic_1_1,195,0.624167,0.599631,26.570496,30.547402
fedprox_synthetic_1_1,196,0.615208,0.594096,26.45338,30.792145
fedprox_synthetic_1_1,197,0.582187,0.574723,33.876949,38.837998
fedprox_synthetic_1_1,198,0.591042,0.579336,30.338294,33.938692
fedprox_synthetic_1_1,199,0.588437,0.578413,30.406741,33.958266
