dataset,round,train_accuracy,test_accuracy,train_loss,test_loss
fedprox_femnist,55,0.531271,0.532225,1.686926,1.694429
fedprox_femnist,56,0.519822,0.523909,1.589564,1.57808
fedprox_femnist,57,0.42811,0.428274,3.931065,3.964419
fedprox_femnist,58,0.58005,0.586279,1.354003,1.315734
fedprox_femnist,59,0.68522,0.698025,0.947006,0.931089
fedprox_femnist,60,0.666707,0.676195,0.979401,0.96711
fedprox_femnist,61,0.581085,0.579002,1.332542,1.329419
fedprox_femnist,62,0.662018,0.660603,1.061394,1.062813
fedprox_femnist,63,0.647768,0.640852,1.15052,1.157972
fedprox_femnist,64,0.610499,0.607588,1.197653,1.203552
fedprox_femnist,65,0.665794,0.673077,1.05985,1.040873
fedprox_femnist,66,0.397905,0.400728,5.749291,5.744729
fedprox_femnist,67,0.608002,0.600312,1.569572,1.5943
fedprox_femnist,68,0.708483,0.714137,0.854777,0.839841
fedprox_femnist,69,0.522563,0.534304,1.465529,1.451082
fedprox_femnist,70,0.724743,0.727131,0.848663,0.843399
fedprox_femnist,71,0.649656,0.642412,1.014843,1.018906
fedprox_femnist,72,0.36228,0.367464,5.273689,5.140851
fedprox_femnist,73,0.672675,0.662682,0.973148,0.981584
fedprox_femnist,74,0.438524,0.435031,2.585653,2.644495
fedprox_femnist,75,0.658669,0.668399,0.968513,0.962321
fedprox_femnist,76,0.665002,0.664761,0.975296,0.986067
fedprox_femnist,77,0.691127,0.682952,0.899708,0.902557
fedprox_femnist,78,0.749528,0.743243,0.727414,0.725099
fedprox_femnist,79,0.747579,0.748441,0.746791,0.743028
fedprox_femnist,80,0.466719,0.449064,2.797631,2.917855
fedprox_femnist,81,0.760307,0.765593,0.706521,0.692535
fedprox_femnist,82,0.72724,0.733888,0.763885,0.751341
fedprox_femnist,83,0.580415,0.599272,1.178352,1.149313
fedprox_femnist,84,0.563242,0.567048,1.407705,1.397915
fedprox_femnist,85,0.78089,0.786383,0.662021,0.653633
fedprox_femnist,86,0.571159,0.56237,2.052478,2.091621
fedprox_femnist,87,0.504171,0.489085,1.798428,1.847792
fedprox_femnist,88,0.738445,0.732328,0.774719,0.778111
fedprox_femnist,89,0.769015,0.767152,0.710906,0.710476
fedprox_femnist,90,0.723586,0.717256,0.828018,0.834025
fedprox_femnist,91,0.784605,0.784823,0.677204,0.667877
fedprox_femnist,92,0.778028,0.772869,0.666158,0.662277
fedprox_femnist,93,0.783083,0.782744,0.706249,0.701906
fedprox_femnist,94,0.776567,0.772349,0.64628,0.641895
fedprox_femnist,95,0.784118,0.788462,0.687234,0.680822
fedprox_femnist,96,0.59771,0.584719,1.342953,1.371372
fedprox_femnist,97,0.800317,0.799896,0.627738,0.624697
fedprox_femnist,98,0.798855,0.799376,0.665976,0.655211
fedprox_femnist,99,0.747762,0.74948,0.745652,0.731256
fedprox_femnist,100,0.600694,0.597193,1.198884,1.21837
fedprox_femnist,101,0.72523,0.717775,0.824102,0.813563
fedprox_femnist,102,0.776993,0.778067,0.67397,0.656327
fedprox_femnist,103,0.796115,0.790021,0.629431,0.625326
fedprox_femnist,104,0.812192,0.81341,0.598953,0.590602
fedprox_femnist,105,0.771877,0.783264,0.690303,0.679259
fedprox_femnist,106,0.628281,0.618503,1.154783,1.166132
fedprox_femnist,107,0.806528,0.808732,0.620318,0.604574
fedprox_femnist,108,0.795993,0.7921,0.614876,0.606093
fedprox_femnist,109,0.790451,0.783264,0.660283,0.651034
fedprox_femnist,110,0.827538,0.831601,0.581052,0.572221
fedprox_femnist,111,0.800865,0.802495,0.639459,0.627381
fedprox_femnist,112,0.754765,0.755717,0.718743,0.69435
fedprox_femnist,113,0.770355,0.77183,0.675786,0.66627
fedprox_femnist,114,0.794897,0.789501,0.635371,0.627496
fedprox_femnist,115,0.775958,0.776507,0.717998,0.698877
fedprox_femnist,116,0.829182,0.836279,0.571308,0.558353
fedprox_femnist,117,0.813044,0.819647,0.623094,0.611268
fedprox_femnist,118,0.805858,0.808732,0.62456,0.6113
fedprox_femnist,119,0.821874,0.823805,0.590975,0.573218
fedprox_femnist,120,0.817916,0.821206,0.588178,0.583449
fedprox_femnist,121,0.703429,0.688669,0.846303,0.849821
fedprox_femnist,122,0.813227,0.815489,0.587176,0.571482
fedprox_femnist,123,0.66421,0.659563,1.079896,1.091084
fedprox_femnist,124,0.803971,0.803534,0.611479,0.589167
fedprox_femnist,125,0.774374,0.783784,0.722619,0.698172
fedprox_femnist,126,0.761768,0.77079,0.72615,0.703591
fedprox_femnist,127,0.830339,0.836279,0.556734,0.542178
fedprox_femnist,128,0.830887,0.837838,0.562966,0.547742
fedprox_femnist,129,0.816455,0.821726,0.583328,0.571212
fedprox_femnist,130,0.808721,0.81185,0.627935,0.603322
fedprox_femnist,131,0.824919,0.827963,0.578428,0.56604
fedprox_femnist,132,0.835211,0.839917,0.55144,0.534057
fedprox_femnist,133,0.830583,0.838877,0.560657,0.540447
fedprox_femnist,134,0.838743,0.844595,0.530043,0.511209
fedprox_femnist,135,0.833323,0.835759,0.552992,0.545136
fedprox_femnist,136,0.816881,0.83316,0.576007,0.552683
fedprox_femnist,137,0.803971,0.800936,0.617432,0.612475
fedprox_femnist,138,0.834176,0.840956,0.526529,0.50984
fedprox_femnist,139,0.751599,0.755717,0.738225,0.726604
fedprox_femnist,140,0.846233,0.861746,0.522454,0.508561
fedprox_femnist,141,0.832897,0.843035,0.571634,0.554639
fedprox_femnist,142,0.823153,0.829002,0.56236,0.544052
fedprox_femnist,143,0.837769,0.849272,0.53664,0.520867
fedprox_femnist,144,0.725534,0.736486,0.824781,0.793828
fedprox_femnist,145,0.795749,0.807173,0.650675,0.657033
fedprox_femnist,146,0.729797,0.740644,0.786099,0.762
fedprox_femnist,147,0.802753,0.81341,0.622019,0.5956
fedprox_femnist,148,0.848304,0.856549,0.513066,0.49959
fedprox_femnist,149,0.669021,0.673077,0.9474,0.92333
fedprox_femnist,150,0.808233,0.804054,0.578741,0.559804
fedprox_femnist,151,0.841118,0.841996,0.536483,0.523572
fedprox_femnist,152,0.812314,0.816528,0.606349,0.585455
fedprox_femnist,153,0.757506,0.766112,0.737334,0.708537
fedprox_femnist,154,0.811278,0.821206,0.579625,0.565065
fedprox_femnist,155,0.762926,0.766112,0.671592,0.655556
fedprox_femnist,156,0.806589,0.81237,0.613828,0.59194
fedprox_femnist,157,0.854089,0.866424,0.503503,0.488373
fedprox_femnist,158,0.834054,0.841996,0.541557,0.525594
fedprox_femnist,159,0.840753,0.847713,0.530069,0.513214
fedprox_femnist,160,0.833628,0.844075,0.532645,0.515734
fedprox_femnist,161,0.79782,0.807692,0.62442,0.600669
fedprox_femnist,162,0.79039,0.796258,0.638456,0.62135
fedprox_femnist,163,0.840692,0.850312,0.531037,0.517048
fedprox_femnist,164,0.8209,0.83264,0.578874,0.560018
fedprox_femnist,165,0.824371,0.8342,0.54546,0.532984
fedprox_femnist,166,0.791852,0.79262,0.662832,0.647109
fedprox_femnist,167,0.825772,0.829002,0.564539,0.548134
fedprox_femnist,168,0.822179,0.830561,0.594824,0.584787
fedprox_femnist,169,0.837891,0.845634,0.529947,0.509527
fedprox_femnist,170,0.849096,0.863825,0.503457,0.487593
fedprox_femnist,171,0.792765,0.800416,0.60234,0.593935
fedprox_femnist,172,0.772547,0.772349,0.644117,0.638516
fedprox_femnist,173,0.843676,0.859667,0.532608,0.517557
fedprox_femnist,174,0.77547,0.774948,0.663167,0.663026
fedprox_femnist,175,0.83582,0.838877,0.52577,0.511047
fedprox_femnist,176,0.817124,0.822245,0.570193,0.556244
fedprox_femnist,177,0.849887,0.862786,0.516858,0.493714
fedprox_femnist,178,0.84873,0.860187,0.497762,0.485697
fedprox_femnist,179,0.804762,0.811331,0.631032,0.610744
fedprox_femnist,180,0.835942,0.845634,0.556488,0.537477
fedprox_femnist,181,0.855125,0.866424,0.48537,0.467258
fedprox_femnist,182,0.835028,0.849272,0.547991,0.530407
fedprox_femnist,183,0.838256,0.845114,0.541879,0.520564
fedprox_femnist,184,0.842762,0.850832,0.512822,0.50198
fedprox_femnist,185,0.670178,0.664241,1.009846,1.004922
fedprox_femnist,186,0.813349,0.821726,0.602952,0.583043
fedprox_femnist,187,0.856282,0.864345,0.495893,0.4851
fedprox_femnist,188,0.85957,0.867983,0.483461,0.465916
fedprox_femnist,189,0.813653,0.821206,0.580254,0.559665
fedprox_femnist,190,0.818647,0.828482,0.602956,0.584657
fedprox_femnist,191,0.855794,0.872141,0.488176,0.472663
fedprox_femnist,192,0.858717,0.866944,0.495093,0.472721
fedprox_femnist,193,0.83314,0.839397,0.552742,0.531346
fedprox_femnist,194,0.817794,0.825884,0.579709,0.556205
fedprox_femnist,195,0.832288,0.845634,0.556044,0.535679
fedprox_femnist,196,0.775714,0.782225,0.661758,0.637646
fedprox_femnist,197,0.849705,0.856029,0.508022,0.497055
fedprox_femnist,198,0.829852,0.841996,0.52892,0.5119
fedprox_femnist,199,0.839778,0.848753,0.531533,0.524544
