dataset,round,train_accuracy,test_accuracy,train_loss,test_loss
fedprox_synthetic_iid,94,0.805125,0.776398,0.568998,0.672897
fedprox_synthetic_iid,95,0.805548,0.776398,0.567589,0.671142
fedprox_synthetic_iid,96,0.805407,0.776398,0.567048,0.670588
fedprox_synthetic_iid,97,0.807941,0.785093,0.556137,0.657214
fedprox_synthetic_iid,98,0.808927,0.785093,0.554619,0.655359
fedprox_synthetic_iid,99,0.809209,0.783851,0.553455,0.653976
fedprox_synthetic_iid,100,0.809913,0.783851,0.551791,0.652058
fedprox_synthetic_iid,101,0.810054,0.783851,0.551322,0.651515
fedprox_synthetic_iid,102,0.810335,0.785093,0.549896,0.649858
fedprox_synthetic_iid,103,0.810476,0.785093,0.549028,0.648854
fedprox_synthetic_iid,104,0.810335,0.785093,0.548624,0.648391
fedprox_synthetic_iid,105,0.810758,0.785093,0.547632,0.647169
fedprox_synthetic_iid,106,0.813996,0.787578,0.539285,0.637208
fedprox_synthetic_iid,107,0.813996,0.785093,0.53839,0.636118
fedprox_synthetic_iid,108,0.814418,0.786335,0.537319,0.634761
fedprox_synthetic_iid,109,0.814559,0.786335,0.536447,0.633673
fedprox_synthetic_iid,110,0.818079,0.791304,0.527093,0.622244
fedprox_synthetic_iid,111,0.820051,0.795031,0.518974,0.612224
fedprox_synthetic_iid,112,0.820896,0.796273,0.517741,0.610737
fedprox_synthetic_iid,113,0.821318,0.796273,0.516435,0.609166
fedprox_synthetic_iid,114,0.8216,0.796273,0.516008,0.608687
fedprox_synthetic_iid,115,0.822022,0.796273,0.515218,0.607757
fedprox_synthetic_iid,116,0.822304,0.796273,0.514379,0.606769
fedprox_synthetic_iid,117,0.822585,0.796273,0.513537,0.605755
fedprox_synthetic_iid,118,0.822585,0.796273,0.512369,0.604404
fedprox_synthetic_iid,119,0.823008,0.796273,0.511701,0.603462
fedprox_synthetic_iid,120,0.824416,0.801242,0.504582,0.595013
fedprox_synthetic_iid,121,0.825965,0.804969,0.496299,0.5849
fedprox_synthetic_iid,122,0.828358,0.806211,0.488008,0.575002
fedprox_synthetic_iid,123,0.828921,0.806211,0.487016,0.573763
fedprox_synthetic_iid,124,0.831878,0.806211,0.479792,0.564909
fedprox_synthetic_iid,125,0.831878,0.806211,0.479033,0.563977
fedprox_synthetic_iid,126,0.83216,0.806211,0.478713,0.563567
fedprox_synthetic_iid,127,0.834131,0.809938,0.4718,0.554971
fedprox_synthetic_iid,128,0.835539,0.81118,0.465217,0.546709
fedprox_synthetic_iid,129,0.83737,0.814907,0.458722,0.538491
fedprox_synthetic_iid,130,0.837511,0.814907,0.457925,0.537559
fedprox_synthetic_iid,131,0.837511,0.814907,0.457061,0.536515
fedprox_synthetic_iid,132,0.839482,0.817391,0.451112,0.529343
fedprox_synthetic_iid,133,0.842439,0.819876,0.445609,0.522733
fedprox_synthetic_iid,134,0.843002,0.819876,0.444751,0.521809
fedprox_synthetic_iid,135,0.845114,0.819876,0.439197,0.515608
fedprox_synthetic_iid,136,0.845114,0.819876,0.438718,0.515091
fedprox_synthetic_iid,137,0.847649,0.821118,0.433693,0.509048
fedprox_synthetic_iid,138,0.848071,0.82236,0.433022,0.508193
fedprox_synthetic_iid,139,0.850605,0.824845,0.42773,0.501847
fedprox_synthetic_iid,140,0.852436,0.824845,0.423629,0.496933
fedprox_synthetic_iid,141,0.854548,0.827329,0.419464,0.491787
fedprox_synthetic_iid,142,0.854407,0.827329,0.419087,0.491301
fedprox_synthetic_iid,143,0.854689,0.827329,0.418625,0.490778
fedprox_synthetic_iid,144,0.85497,0.828571,0.41836,0.49055
fedprox_synthetic_iid,145,0.85497,0.828571,0.417744,0.489852
fedprox_synthetic_iid,146,0.856801,0.827329,0.413319,0.48457
fedprox_synthetic_iid,147,0.856801,0.828571,0.412675,0.483836
fedprox_synthetic_iid,148,0.856801,0.827329,0.41245,0.483606
fedprox_synthetic_iid,149,0.859617,0.828571,0.408198,0.478478
fedprox_synthetic_iid,150,0.860462,0.83354,0.404656,0.474276
fedprox_synthetic_iid,151,0.860603,0.83354,0.404271,0.473806
fedprox_synthetic_iid,152,0.862292,0.832298,0.400168,0.468907
fedprox_synthetic_iid,153,0.862574,0.832298,0.399627,0.468215
fedprox_synthetic_iid,154,0.862715,0.832298,0.399079,0.467534
fedprox_synthetic_iid,155,0.862715,0.83354,0.398803,0.467203
fedprox_synthetic_iid,156,0.862715,0.834783,0.398605,0.46701
fedprox_synthetic_iid,157,0.864545,0.836025,0.394923,0.462743
fedprox_synthetic_iid,158,0.864404,0.834783,0.394752,0.462572
fedprox_synthetic_iid,159,0.864404,0.837267,0.394394,0.462199
fedprox_synthetic_iid,160,0.864686,0.836025,0.394062,0.461883
fedprox_synthetic_iid,161,0.866094,0.838509,0.39077,0.45797
fedprox_synthetic_iid,162,0.866094,0.839752,0.390267,0.457332
fedprox_synthetic_iid,163,0.866376,0.839752,0.39012,0.457217
fedprox_synthetic_iid,164,0.866376,0.839752,0.389612,0.456672
fedprox_synthetic_iid,165,0.866516,0.839752,0.389199,0.456168
fedprox_synthetic_iid,166,0.866516,0.839752,0.388701,0.455502
fedprox_synthetic_iid,167,0.866798,0.839752,0.388395,0.455224
fedprox_synthetic_iid,168,0.86708,0.839752,0.388265,0.454984
fedprox_synthetic_iid,169,0.86708,0.839752,0.387966,0.454554
fedprox_synthetic_iid,170,0.867361,0.839752,0.387411,0.453941
fedprox_synthetic_iid,171,0.868065,0.839752,0.384298,0.450197
fedprox_synthetic_iid,172,0.868065,0.840994,0.383969,0.449845
fedprox_synthetic_iid,173,0.869896,0.842236,0.381291,0.446984
fedprox_synthetic_iid,174,0.870037,0.842236,0.38099,0.446678
fedprox_synthetic_iid,175,0.870318,0.842236,0.380843,0.446497
fedprox_synthetic_iid,176,0.869755,0.842236,0.380399,0.445967
fedprox_synthetic_iid,177,0.871022,0.842236,0.377153,0.442353
fedprox_synthetic_iid,178,0.870881,0.842236,0.376843,0.442009
fedprox_synthetic_iid,179,0.871304,0.84472,0.374012,0.438909
fedprox_synthetic_iid,180,0.871445,0.84472,0.373881,0.438798
fedprox_synthetic_iid,181,0.871304,0.847205,0.373444,0.438296
fedprox_synthetic_iid,182,0.871585,0.847205,0.372957,0.437706
fedprox_synthetic_iid,183,0.871726,0.847205,0.372731,0.437385
fedprox_synthetic_iid,184,0.871585,0.847205,0.372498,0.437016
fedprox_synthetic_iid,185,0.871585,0.847205,0.372248,0.436715
fedprox_synthetic_iid,186,0.871867,0.847205,0.371814,0.436201
fedprox_synthetic_iid,187,0.872712,0.845963,0.36916,0.433162
fedprox_synthetic_iid,188,0.872853,0.845963,0.368891,0.432958
fedprox_synthetic_iid,189,0.872712,0.847205,0.368662,0.432613
fedprox_synthetic_iid,190,0.873979,0.847205,0.366029,0.429459
fedprox_synthetic_iid,191,0.874542,0.849689,0.363126,0.42616
fedprox_synthetic_iid,192,0.874965,0.849689,0.362729,0.425716
fedprox_synthetic_iid,193,0.874402,0.849689,0.362488,0.425355
fedprox_synthetic_iid,194,0.875528,0.853416,0.359662,0.421769
fedprox_synthetic_iid,195,0.876373,0.853416,0.357016,0.418601
fedprox_synthetic_iid,196,0.876654,0.854658,0.356715,0.418273
fedprox_synthetic_iid,197,0.876795,0.854658,0.356614,0.418178
fedprox_synthetic_iid,198,0.876795,0.854658,0.356478,0.418052
fedprox_synthetic_iid,199,0.876795,0.854658,0.356143,0.417602
