dataset,round,train_accuracy,test_accuracy,train_loss,test_loss
fedprox_synthetic_iid,100,0.690791,0.675776,0.927766,0.975338
fedprox_synthetic_iid,101,0.690791,0.675776,0.92753,0.975104
fedprox_synthetic_iid,102,0.690791,0.675776,0.926745,0.974344
fedprox_synthetic_iid,103,0.690791,0.675776,0.926259,0.973861
fedprox_synthetic_iid,104,0.690791,0.675776,0.926054,0.973646
fedprox_synthetic_iid,105,0.691073,0.677019,0.925505,0.973105
fedprox_synthetic_iid,106,0.691918,0.677019,0.920663,0.968374
fedprox_synthetic_iid,107,0.692199,0.677019,0.920147,0.967868
fedprox_synthetic_iid,108,0.692199,0.677019,0.919544,0.967287
fedprox_synthetic_iid,109,0.69234,0.677019,0.919042,0.966803
fedprox_synthetic_iid,110,0.694452,0.678261,0.913627,0.961613
fedprox_synthetic_iid,111,0.696001,0.679503,0.908829,0.956951
fedprox_synthetic_iid,112,0.696142,0.680745,0.908097,0.95624
fedprox_synthetic_iid,113,0.696283,0.681988,0.907304,0.955481
fedprox_synthetic_iid,114,0.696283,0.681988,0.907064,0.955251
fedprox_synthetic_iid,115,0.696424,0.681988,0.906589,0.9548
fedprox_synthetic_iid,116,0.696424,0.681988,0.906096,0.954335
fedprox_synthetic_iid,117,0.696564,0.681988,0.905595,0.953858
fedprox_synthetic_iid,118,0.696705,0.681988,0.904865,0.953169
fedprox_synthetic_iid,119,0.696846,0.681988,0.904426,0.952754
fedprox_synthetic_iid,120,0.69755,0.68323,0.899847,0.948377
fedprox_synthetic_iid,121,0.700507,0.684472,0.894559,0.943312
fedprox_synthetic_iid,122,0.700929,0.685714,0.8893,0.93824
fedprox_synthetic_iid,123,0.700648,0.685714,0.888683,0.937638
fedprox_synthetic_iid,124,0.701633,0.689441,0.883999,0.933076
fedprox_synthetic_iid,125,0.701774,0.689441,0.8835,0.932576
fedprox_synthetic_iid,126,0.701774,0.689441,0.883292,0.932376
fedprox_synthetic_iid,127,0.705013,0.688199,0.878641,0.927931
fedprox_synthetic_iid,128,0.70628,0.688199,0.874146,0.923629
fedprox_synthetic_iid,129,0.709237,0.691925,0.869628,0.919263
fedprox_synthetic_iid,130,0.709378,0.693168,0.869044,0.91871
fedprox_synthetic_iid,131,0.709378,0.693168,0.868445,0.918137
fedprox_synthetic_iid,132,0.711208,0.696894,0.864181,0.914044
fedprox_synthetic_iid,133,0.712335,0.700621,0.86021,0.910229
fedprox_synthetic_iid,134,0.712475,0.700621,0.859632,0.909688
fedprox_synthetic_iid,135,0.714024,0.700621,0.855644,0.905945
fedprox_synthetic_iid,136,0.714165,0.700621,0.85528,0.90559
fedprox_synthetic_iid,137,0.714728,0.701863,0.851609,0.901949
fedprox_synthetic_iid,138,0.714728,0.701863,0.851088,0.901436
fedprox_synthetic_iid,139,0.715573,0.703106,0.847133,0.897518
fedprox_synthetic_iid,140,0.716136,0.70559,0.843989,0.894418
fedprox_synthetic_iid,141,0.717544,0.70559,0.840658,0.891145
fedprox_synthetic_iid,142,0.717826,0.70559,0.840352,0.890857
fedprox_synthetic_iid,143,0.717967,0.70559,0.840005,0.890528
fedprox_synthetic_iid,144,0.717826,0.70559,0.839831,0.890363
fedprox_synthetic_iid,145,0.717967,0.70559,0.839329,0.88988
fedprox_synthetic_iid,146,0.719234,0.706832,0.835687,0.886357
fedprox_synthetic_iid,147,0.719234,0.706832,0.835174,0.885867
fedprox_synthetic_iid,148,0.719234,0.706832,0.834982,0.885684
fedprox_synthetic_iid,149,0.720783,0.708075,0.83143,0.882281
fedprox_synthetic_iid,150,0.72205,0.710559,0.828451,0.879361
fedprox_synthetic_iid,151,0.722332,0.710559,0.828131,0.879043
fedprox_synthetic_iid,152,0.722895,0.710559,0.824675,0.875691
fedprox_synthetic_iid,153,0.723177,0.710559,0.824213,0.875248
fedprox_synthetic_iid,154,0.723458,0.710559,0.823746,0.874804
fedprox_synthetic_iid,155,0.723599,0.710559,0.82347,0.874547
fedprox_synthetic_iid,156,0.723599,0.710559,0.8233,0.874386
fedprox_synthetic_iid,157,0.725007,0.710559,0.820007,0.871283
fedprox_synthetic_iid,158,0.725007,0.710559,0.819848,0.871146
fedprox_synthetic_iid,159,0.725148,0.710559,0.819577,0.870887
fedprox_synthetic_iid,160,0.725289,0.710559,0.819301,0.870625
fedprox_synthetic_iid,161,0.726556,0.711801,0.816356,0.867849
fedprox_synthetic_iid,162,0.726978,0.711801,0.815899,0.867407
fedprox_synthetic_iid,163,0.726978,0.711801,0.815772,0.867286
fedprox_synthetic_iid,164,0.726978,0.711801,0.815322,0.866855
fedprox_synthetic_iid,165,0.727119,0.710559,0.81494,0.86649
fedprox_synthetic_iid,166,0.72726,0.710559,0.8145,0.866069
fedprox_synthetic_iid,167,0.727401,0.710559,0.814234,0.865812
fedprox_synthetic_iid,168,0.727401,0.710559,0.814103,0.86569
fedprox_synthetic_iid,169,0.727401,0.710559,0.813846,0.865455
fedprox_synthetic_iid,170,0.727542,0.710559,0.813383,0.865017
fedprox_synthetic_iid,171,0.728527,0.711801,0.810533,0.862301
fedprox_synthetic_iid,172,0.728386,0.711801,0.810229,0.862016
fedprox_synthetic_iid,173,0.729231,0.715528,0.807644,0.859497
fedprox_synthetic_iid,174,0.729231,0.715528,0.807379,0.85924
fedprox_synthetic_iid,175,0.729231,0.715528,0.807256,0.85912
fedprox_synthetic_iid,176,0.72909,0.715528,0.806824,0.858713
fedprox_synthetic_iid,177,0.729935,0.714286,0.80374,0.855756
fedprox_synthetic_iid,178,0.730217,0.714286,0.803459,0.855487
fedprox_synthetic_iid,179,0.731484,0.715528,0.800825,0.852981
fedprox_synthetic_iid,180,0.731766,0.715528,0.80069,0.85285
fedprox_synthetic_iid,181,0.731766,0.715528,0.800273,0.852455
fedprox_synthetic_iid,182,0.732047,0.715528,0.799796,0.852007
fedprox_synthetic_iid,183,0.732047,0.715528,0.799537,0.85177
fedprox_synthetic_iid,184,0.732188,0.715528,0.799285,0.851542
fedprox_synthetic_iid,185,0.732329,0.71677,0.799037,0.851301
fedprox_synthetic_iid,186,0.732329,0.71677,0.798619,0.850898
fedprox_synthetic_iid,187,0.733174,0.71677,0.795991,0.848351
fedprox_synthetic_iid,188,0.733174,0.71677,0.795755,0.848106
fedprox_synthetic_iid,189,0.733174,0.71677,0.795521,0.847873
fedprox_synthetic_iid,190,0.734019,0.718012,0.792926,0.845294
fedprox_synthetic_iid,191,0.734441,0.720497,0.790103,0.842475
fedprox_synthetic_iid,192,0.734582,0.720497,0.789705,0.842085
fedprox_synthetic_iid,193,0.734723,0.719255,0.789472,0.84186
fedprox_synthetic_iid,194,0.735708,0.71677,0.786557,0.839042
fedprox_synthetic_iid,195,0.735849,0.71677,0.783848,0.836384
fedprox_synthetic_iid,196,0.736131,0.715528,0.783533,0.836083
fedprox_synthetic_iid,197,0.736131,0.71677,0.78344,0.835996
fedprox_synthetic_iid,198,0.736412,0.71677,0.783309,0.83587
fedprox_synthetic_iid,199,0.736835,0.71677,0.782947,0.835526
