dataset,round,train_accuracy,test_accuracy,train_loss,test_loss
fedprox_femnist,163,0.773095,0.788462,0.92991,0.92464
fedprox_femnist,164,0.755679,0.767152,0.933609,0.927131
fedprox_femnist,165,0.773887,0.783784,0.912884,0.910686
fedprox_femnist,166,0.73747,0.752599,0.959725,0.954654
fedprox_femnist,167,0.757262,0.769231,0.927162,0.921176
fedprox_femnist,168,0.760733,0.772349,0.936349,0.928503
fedprox_femnist,169,0.763595,0.773389,0.91848,0.91401
fedprox_femnist,170,0.777602,0.787422,0.909833,0.906793
fedprox_femnist,171,0.754704,0.764033,0.921271,0.917441
fedprox_femnist,172,0.708788,0.715696,0.966321,0.961268
fedprox_femnist,173,0.765727,0.775468,0.919513,0.913155
fedprox_femnist,174,0.747945,0.754678,0.911072,0.909789
fedprox_femnist,175,0.771999,0.785343,0.899016,0.895352
fedprox_femnist,176,0.767493,0.774428,0.923252,0.91613
fedprox_femnist,177,0.770538,0.783784,0.906106,0.900393
fedprox_femnist,178,0.772486,0.782225,0.905331,0.900486
fedprox_femnist,179,0.765057,0.780146,0.92322,0.917011
fedprox_femnist,180,0.766884,0.776507,0.910432,0.903069
fedprox_femnist,181,0.770477,0.782225,0.895627,0.890524
fedprox_femnist,182,0.777785,0.786902,0.905123,0.900032
fedprox_femnist,183,0.781256,0.793659,0.895296,0.889628
fedprox_femnist,184,0.767676,0.785343,0.890521,0.886157
fedprox_femnist,185,0.693015,0.696466,0.961161,0.967814
fedprox_femnist,186,0.778698,0.788462,0.897098,0.891187
fedprox_femnist,187,0.770294,0.783784,0.881044,0.875345
fedprox_femnist,188,0.77882,0.79158,0.87887,0.873922
fedprox_femnist,189,0.76999,0.785863,0.886582,0.879492
fedprox_femnist,190,0.758541,0.774948,0.90246,0.894379
fedprox_femnist,191,0.783448,0.797817,0.86933,0.865617
fedprox_femnist,192,0.783813,0.794699,0.87862,0.872736
fedprox_femnist,193,0.775958,0.79106,0.884877,0.876973
fedprox_femnist,194,0.77614,0.784823,0.888631,0.882729
fedprox_femnist,195,0.771756,0.779626,0.897748,0.888894
fedprox_femnist,196,0.782352,0.793659,0.875448,0.868241
fedprox_femnist,197,0.783753,0.793659,0.871721,0.867292
fedprox_femnist,198,0.762926,0.775468,0.882569,0.87374
fedprox_femnist,199,0.769381,0.780665,0.876236,0.867916
